username,post_date,caption,like_count,comment_count,media_type,hashtags,post_url
k_up_all,2024-10-05 14:11:09+00:00,"미촙의 충주사과마라톤 하프코스 도전기...🎊

건강이 안좋아 충분히 준비도 못했다.
시작과 동시에 꼴찌다.

솔직히 포기할줄 알았다.

그러나 
그녀는 포기하지 않았다~!!

기록은 중요하지 않았다
완주 자체만으로 
그녀의 도전은 성공했다~!!!

도전과 끈기의 아이콘~!❤️
자랑스럽다~!!

YOU ARE THE BEST ⭐️

정말 응원해주신 많은분들께 
다시 한 번 감사드립니다🙏

#응원감사합니다♥️
#충주 #충주사과마라톤 #2024충주사과마라톤 #하프마라톤 #마라톤 #halfmarathon #런데이",343,98,Video,"['응원감사합니다♥️', '충주', '충주사과마라톤', '2024충주사과마라톤', '하프마라톤', '마라톤', 'halfmarathon', '런데이']",https://www.instagram.com/p/DAvrzypPDH9/
k_up_all,2026-01-02 14:47:55+00:00,"반석러너 신년회~!!🤩 
오늘은 댕슝님 고래잇 당첨기념으로 쏘는날~!!🍻🐔
& 반석러너 신년회~~😃
더욱 맛있게 먹기위해서는 러닝이👍
올만에 반석러너 모여서 수다 떨면서 맛있는 닭갈비도 먹고
너무 즐거운 시간을 보냈습니다~😄
우리 올해는 더 자주 뵈요~!!🤗
@i_up_all
@bbangjjuland
@daengshoong
@aeun_ryu
@miah_home 미아님 담엔 꼭 뵈요~🙂

🌅2️⃣0️⃣2️⃣6️⃣올해는 좀더 재미있고 건강하게 즐겁게 부상없이 달리고싶다
그리고 지난기록보다 좀더 줄여서 PB도 달성해보고 싶다
그러기 위해선 무리하지 말고 신나게 달리자~!!!

@onyourmark_running
#아디다스 #온유어마크 #onyourmark #oym2026 
#반석천 #반석러너 #러닝 #러너 #대전 #유성구",92,19,Sidecar,"['아디다스', '온유어마크', 'onyourmark', 'oym2026', '반석천', '반석러너', '러닝', '러너', '대전', '유성구']",https://www.instagram.com/p/DTAx-tHEQu4/
21.06.17.ing,2025-12-24 04:32:18+00:00,"달서구에 있는 담향 국수&육개장 먹으러 다녀왔어요🥰 

저희는 육국수, 육개장, 부추전 주문했어요 ㅎㅎ
식사 메뉴는 모두 곱배기 무료로 가능하더라구요!!
식사 메뉴는 육국수, 육개장뿐만 아니라 잔치국수랑 비빔국수도 있었어용! 

저희는 육개장만 곱배기로 주문했는데 양이 너~무 많았어요 ㅋㅋㅋ 사장님 손이 엄청크세요! 
국물이 진하고 깊은 맛이라 맛있었고 야채랑 고사리가 듬뿍 들어 있어서 식감도 좋았어요ㅎㅎ
국물 안에 고기도 생각보다 많아서 든든하게 잘 먹었어요 !! 

부추전은 노릇하게 잘 구워져 나와서
고추장에 찍어 먹으니 더 맛있었어요 😆
김치랑 고추는 셀프라 원할 때마다 가져다 먹기 편했어요! 

깔끔하면서도 푸짐한 메뉴라
든든한 한 끼로 추천드리고 싶은 곳이에요! 

🎄오늘은 크리스마스 이브네용🎄
인친분들 모두 따뜻하고 행복한 하루 보내시고
남은 연말도 좋은 일들만 가득하시길 바래용❤

#대구맛집 #대구국수 #대구육개장 #부추전 #달서구맛집",48,4,Sidecar,"['대구맛집', '대구국수', '대구육개장', '부추전', '달서구맛집']",https://www.instagram.com/p/DSogX85CYnh/
21.06.17.ing,2025-12-29 14:27:08+00:00,"두쫀쿠는 쫀득한 식감에 바삭함이 좋았고, 두바이 초코칩 생크림 와플은
와플이 눅눅하지 않고 겉이 바삭하고 카다이프가 아낌없이 들어가 있어서
와플이랑 같이 씹힐 때 빠쟉함이 두배😍

달달한 초코칩이랑 생크림 조합에 고소한 카다이프까지 더해져서
이런 식감은 처음 이었어요😍

두쫀쿠랑 두바이 와플 디저트 좋아하시면 꼭 한번 드셔보세용ㅎㅎ

#설고디저트 #두바이와플 #수제피스타치오스프레드 #와플칸#두바이초코모찌",71,10,Sidecar,"['설고디저트', '두바이와플', '수제피스타치오스프레드', '와플칸', '두바이초코모찌']",https://www.instagram.com/p/DS2ca-JiWgn/
21.06.17.ing,2025-12-31 12:46:06+00:00,"씨네마맥주에서 차돌떡볶이랑 무뼈닭발볶음 먹고 왔어요 ❤
영화관 컨셉이라 분위기도 캐주얼 했고 기본 안주로는 팝콘이랑 땅콩이 나왔는데 둘 다 짭쪼롬해서 맥주 안주로 딱이더라구요!! 

차돌떡볶이는 재료가 소세지, 양배추, 라면사리, 떡, 오뎅, 차돌까지 골고루 들어가 있어서 다양하게 먹을수 있었고 국물은 자극적이지 않고 살짝 칼칼한 정도라 맵찔이인 분들도 부담 없이 먹기 좋을 거 같아요 ㅎㅎ 
차돌이 들어가서인지 국물 맛이 더 고소하고 깊게 느껴졌어요 ! 

무뼈닭발볶음은 뼈가 없어서 먹기 편했어용
양념이 잘 배어 있어서 매콤하긴 한데 과하게 맵진 않았어용
맥주랑 잘 어울리는 메뉴라 닭발 좋아하시는 분들은 만족하실 듯해요! 

친구들이랑 편하게 이야기하면서 술 마시기 좋은 곳 찾으신다면 씨네마 맥주 추천해요 🍻

#씨네마맥주 #차돌떡볶이 #무뼈닭발볶음 #데이트 #맛집",49,9,Sidecar,"['씨네마맥주', '차돌떡볶이', '무뼈닭발볶음', '데이트', '맛집']",https://www.instagram.com/p/DS7acz4CYPf/
21.06.17.ing,2025-12-24 11:23:22+00:00,"남편이랑 달서구에 있는 까몬 다녀왔어요 😍

양지쌀국수, 돼지고기볶음밥, 크림새우, 새우볼 주문했어요ㅎㅎ

양지쌀국수는 진한 육수 맛이 잘 느껴지는 기본 메뉴라서 처음 가도 부담 없이 먹기 좋았고 기름기 과하지 않은 우삼겹이랑 쫄깃한 면 조합 이였어용

돼지고기볶음밥은 고슬고슬한 밥에 불향 나는 고기볶음, 계란후라이까지 같이 나와서 맛있었고 볶음밥 특유의 느끼함 없이 은은하게 상큼한 향이 있어서 끝까지 맛있게 먹기 좋았어요ㅎㅎ

크림새우는 사이드 중에서 인기 많은 이유가 느껴졌어요 !!! 바삭한 튀김에 달콤하고 부드러운 소스가 잘 어울렸고 새우도 큼직해서 좋았어용😆

#달서구맛집 #달서구쌀국수 #까몬 #대구베트남음식 #부부데이트 @daegu_brother",60,7,Sidecar,"['달서구맛집', '달서구쌀국수', '까몬', '대구베트남음식', '부부데이트']",https://www.instagram.com/p/DSpPaqiCdMB/
21.06.17.ing,2025-12-31 07:00:16+00:00,"남편이랑 저녁 먹으러 다녀온 상인동 ""오늘은 칼국수""

칼국수+연탄불고기, 수제비+연탄불고기 세트가 둘 다 만원 이고 푸짐해서 좋더라구요 ㅎㅎ 

둘이서 세트 하나씩 시켜서 나눠 먹었는데
저는 수제비가 쫄깃쫄깃해서 더 맛있었어용😊
연탄불고기도 불향 제대로라 같이 먹으니 질리지도 않고 끝까지 맛있게 먹을 수 있었어요 ㅎㅎ

또 생각나면 재방문할 것 같아요! 잘 먹고 왔습니다 ❤

📍 대구 달서구 상원로 86 

벌써 2025년의 마지막 날이에요 ! 
한 해 동안 소소한 일상 함께해 주셔서 좋았어요 ㅎㅎ
2026년에는 웃을 일 더 많고 모두 원하는 일 하나씩은 꼭 이루는 한 해 되시길 바랄게요 😊🍀
연말 마무리 잘 하세요!❤️‍🔥

#오늘도칼국수 #칼국수 #수제비 #연탄불고기 #연말인사",49,4,Sidecar,"['오늘도칼국수', '칼국수', '수제비', '연탄불고기', '연말인사']",https://www.instagram.com/p/DS6y33lCaoA/
calmf_official,2025-12-31 04:38:03+00:00,"2026년, 당신의 하루가 더 따뜻하고 편안해지길 바라요
Calmf와 함께하는 새로운 루틴이 여러분의 매일을 더 다정하게 채워줄 거예요
새로운 한 해도 행복한 마음으로 시작해보세요 ✨

Wishing you a warm and peaceful start to 2026.
May your new routines with Calmf bring comfort, balance, and a little more happiness to your everyday moments.
Here’s to a calm and beautiful year ahead ✨

2026年が、もっと穏やかで心地よい日々になりますように。
Calmfの新しいルーティンが、あなたの毎日をやさしく満たしますよう願っています。
心あたたまる一年の始まりをお迎えください ✨

#Calmf #캄프 #2026 #새해인사 #HappyNewYear NewYear2026",6,0,Image,"['Calmf', '캄프', '2026', '새해인사', 'HappyNewYear']",https://www.instagram.com/p/DS6imPGk56a/
calmf_official,2025-12-31 04:35:55+00:00,"2026년, 당신의 하루가 더 따뜻하고 편안해지길 바라요
Calmf와 함께하는 새로운 루틴이 여러분의 매일을 더 다정하게 채워줄 거예요
새로운 한 해도 행복한 마음으로 시작해보세요 ✨

Wishing you a warm and peaceful start to 2026.
May your new routines with Calmf bring comfort, balance, and a little more happiness to your everyday moments.
Here’s to a calm and beautiful year ahead ✨

2026年が、もっと穏やかで心地よい日々になりますように。
Calmfの新しいルーティンが、あなたの毎日をやさしく満たしますよう願っています。
心あたたまる一年の始まりをお迎えください ✨

#Calmf #캄프 #2026 #새해인사 #HappyNewYear NewYear2026
웰니스루틴 올해도잘부탁해 새해시작 데일리루틴
스킨케어루틴 웰니스브랜드 감성브랜드 CalmfRoutine
NewYearMessage WellnessLifestyle SelfCareRoutine",10,0,Image,"['Calmf', '캄프', '2026', '새해인사', 'HappyNewYear']",https://www.instagram.com/p/DS6iWiLk1rE/
calmf_official,2025-12-31 04:39:14+00:00,"2026년, 당신의 하루가 더 따뜻하고 편안해지길 바라요
Calmf와 함께하는 새로운 루틴이 여러분의 매일을 더 다정하게 채워줄 거예요
새로운 한 해도 행복한 마음으로 시작해보세요 ✨

Wishing you a warm and peaceful start to 2026.
May your new routines with Calmf bring comfort, balance, and a little more happiness to your everyday moments.
Here’s to a calm and beautiful year ahead ✨

2026年が、もっと穏やかで心地よい日々になりますように。
Calmfの新しいルーティンが、あなたの毎日をやさしく満たしますよう願っています。
心あたたまる一年の始まりをお迎えください ✨

#Calmf #캄프 #2026 #새해인사 #HappyNewYear NewYear2026",7,0,Image,"['Calmf', '캄프', '2026', '새해인사', 'HappyNewYear']",https://www.instagram.com/p/DS6iu1HE0SL/
calmf_official,2025-12-31 04:36:58+00:00,"2026년, 당신의 하루가 더 따뜻하고 편안해지길 바라요
Calmf와 함께하는 새로운 루틴이 여러분의 매일을 더 다정하게 채워줄 거예요
새로운 한 해도 행복한 마음으로 시작해보세요 ✨

Wishing you a warm and peaceful start to 2026.
May your new routines with Calmf bring comfort, balance, and a little more happiness to your everyday moments.
Here’s to a calm and beautiful year ahead ✨

2026年が、もっと穏やかで心地よい日々になりますように。
Calmfの新しいルーティンが、あなたの毎日をやさしく満たしますよう願っています。
心あたたまる一年の始まりをお迎えください ✨

#Calmf #캄프 #2026 #새해인사 #HappyNewYear NewYear2026
웰니스루틴 올해도잘부탁해 새해시작 데일리루틴
스킨케어루틴 웰니스브랜드 감성브랜드 CalmfRoutine
NewYearMessage WellnessLifestyle SelfCareRoutine",7,0,Image,"['Calmf', '캄프', '2026', '새해인사', 'HappyNewYear']",https://www.instagram.com/p/DS6ieRRk4wX/
calmf_official,2025-12-31 04:34:56+00:00,"2026년, 당신의 하루가 더 따뜻하고 편안해지길 바라요
Calmf와 함께하는 새로운 루틴이 여러분의 매일을 더 다정하게 채워줄 거예요
새로운 한 해도 행복한 마음으로 시작해보세요 ✨

Wishing you a warm and peaceful start to 2026.
May your new routines with Calmf bring comfort, balance, and a little more happiness to your everyday moments.
Here’s to a calm and beautiful year ahead ✨

2026年が、もっと穏やかで心地よい日々になりますように。
Calmfの新しいルーティンが、あなたの毎日をやさしく満たしますよう願っています。
心あたたまる一年の始まりをお迎えください ✨

#Calmf #캄프 #2026 #새해인사 #HappyNewYear NewYear2026
웰니스루틴 올해도잘부탁해 새해시작 데일리루틴
스킨케어루틴 웰니스브랜드 감성브랜드 CalmfRoutine
NewYearMessage WellnessLifestyle SelfCareRoutine",13,0,Image,"['Calmf', '캄프', '2026', '새해인사', 'HappyNewYear']",https://www.instagram.com/p/DS6iPV0k6aQ/
bokgorae,2025-11-07 06:33:24+00:00,"20251107금 카스라이트1대1코칭스테이션

전문코치진의 코칭과 함께 내 러닝 자세를 3방향에서 체크할 수 있어서 좋았다. 어깨 쪽이 조금 기울어져 있다는 문제 발견.!

#카스라이트 #카스라이트러닝 #카스라이트커뮤니티",27,4,Sidecar,"['카스라이트', '카스라이트러닝', '카스라이트커뮤니티']",https://www.instagram.com/p/DQvs30ek9lZ/
bokgorae,2025-11-06 04:00:07+00:00,"20251106목
플릿러너 프로스펙스 인피니트러시 트라이얼 

가볍고 반발력 반응성 모두 좋음
신어본 신발 중에는 써코니 엔돌핀 엘리트와 유사하다

265신어봤다가 큰듯해서 260으로 뛰었는데 
발볼이 넓은 나는 토부분이 견고해서 엄지가 살짝 불편했음
265가 맞았네 🤣 정사이즈 추천. 발볼러는 반업!

대회용으로도 충분한 느낌! 🏃🏻‍♂️

@prospecs_kr @fleetrunner
#인피니트러시",25,7,Sidecar,['인피니트러시'],https://www.instagram.com/p/DQs2iQak1ZH/
bokgorae,2025-11-07 04:53:47+00:00,"20251107금
프로스펙스 듀플렉스GF 트라이얼 
#스튜디오오유경

안정화라인이라 인피니트러시보다는 단단하고 묵직함이 있다
대신 발바닥과 발목을 잘 잡아주는 안정화의 기능에 충실하다

얇은 양말로 260 트라이. 
토박스는 괜찮으나 발볼러라 발볼이 여유가 없다
GF모델에는 와이드모델이 없고 GD모델에는 와이드 있음.

@prospecs_kr
#듀플렉스GF",23,4,Sidecar,"['스튜디오오유경', '듀플렉스GF']",https://www.instagram.com/p/DQvheNPkyl5/
bokgorae,2025-11-18 14:53:32+00:00,"20251118화

런데이 피지컬 아시아 챌린지
장은실 선수의 가이드에 맞춰서 시간주

#넷플릭스 #피지컬아시아 #8분48초런챌린지 #런데이",10,0,Image,"['넷플릭스', '피지컬아시아', '8분48초런챌린지', '런데이']",https://www.instagram.com/p/DRM62jek852/
bokgorae,2025-11-02 22:38:21+00:00,"20251018토 경주마라톤

동아 런저니의 마지막퍼즐 경주

숙박을 할까 하다가 저렴한 당일치기 셔틀로 go!
잠을 잘 잘수 있을까라는 걱정도 잠깐... 눈 뜨니 경주🤣

실내에 마련된 런저니존은 물품보관,탈의실, 기록인증,메달각인까지 해줘서 안락 그 자체! 대우받는 기분😎

뛰는 동안은 비가 내리지않았지만, 이미 내린 비로 주로는 미끄러웠다. 써코니 엔돌핀 엘리트가 특히 빗길에 취약한 편인걸 이때 깨달음😱눈길을 달리는 기분이랄까..

완주 후 근처 식당에서 간단히 먹고 귀가.. 경주 관광을 못 한건 아쉬웠다😑",39,6,Sidecar,[],https://www.instagram.com/p/DQkjU9bk7jw/
proudjunsu,2023-02-16 13:18:59+00:00,"시간이 남아 만든 오징어실채볶음 🧡
만들기도 쉽고 맛도 최고!

#집밥 #daily #오징어실채볶음 #밥 #저녁 #저녁메뉴 #소소한행복 #오늘의식탁 #맞팔 #좋아요 #반찬",139,1,Image,"['집밥', 'daily', '오징어실채볶음', '밥', '저녁', '저녁메뉴', '소소한행복', '오늘의식탁', '맞팔', '좋아요', '반찬']",https://www.instagram.com/p/CouYVzErUtO/
proudjunsu,2025-12-24 11:59:08+00:00,,1,0,Video,[],https://www.instagram.com/p/DSpTgMvj-qm/
proudjunsu,2025-12-31 06:13:38+00:00,"똘망똘망 귀여워 ❤️

#강아지 #포메라니안 #호두 #멍스타그램",4,1,Image,"['강아지', '포메라니안', '호두', '멍스타그램']",https://www.instagram.com/p/DS6tiSPjzPI/
proudjunsu,2025-12-29 13:39:37+00:00,"#협찬 #후디스펫 
@foodis.pet_official

믿을 수 있는 일동후디스펫에서  소프트사료 퍼펙트밀이 나왔어요 🐶 

호두도 좋아하는 후디스펫 퍼펙트밀 🐶 

✅️ 강아지 장,관절,눈,피부,면역&항산화케어를 위한 영양이 함유

✅️ 소화가 잘되는 산양유,장 건강을 위한 유산균,긴장완화를 위한 테아닌 함유되어있어요.

✅️ 신선한 닭가슴살로 만들었어요 

✅️ 저온스팀방식으로 만든 살짝 말랑해서 먹기 편해요

✅️ 글루텐프리라서 안전해요.

우리 강아지도 넘 잘먹어서 다음 사료는 소프트밀로 정착할거에요 🐶 

#일동후디스 #후디스펫 #강아지사료 강아지사료추천 수제사료 강아지소프트사료 반려견사료 기호성좋은사료 퍼펙트밀 후디스펫사료 까다로운입맛 예민보스 강아지체험단",6,1,Sidecar,"['일동후디스', '후디스펫', '강아지사료', '강아지사료추천', '수제사료', '강아지소프트사료', '반려견사료', '기호성좋은사료', '퍼펙트밀', '후디스펫사료', '까다로운입맛', '예민보스', '강아지체험단', '협찬']",https://www.instagram.com/p/DS2W_CXj0wd/
proudjunsu,2023-02-23 03:54:35+00:00,"사진맛집 카페 웨일에서 🥰

#카페웨일 #수원카페 #맞팔 #좋아요
#힐링 #일상 #daily",172,6,Image,"['카페웨일', '수원카페', '맞팔', '좋아요', '힐링', '일상', 'daily']",https://www.instagram.com/p/Co_ZUHfJQzO/
king._.seo,2025-11-22 14:31:01+00:00,"𝙍𝙤𝙖𝙙 𝙩𝙤 𝘼𝙙𝙞𝙯𝙚𝙧𝙤 𝘼𝙙𝙞𝙤𝙨 𝙋𝙧𝙤 𝟰
@jeleve_official  #제이엘브런 #제이엘브러닝코스
드디어 모든 코스를 완주했습니다!!
그리고 이제 아디제로 아디오스 프로 4를 신을 날을 기다리며, 기도하는 일만 남았군요..🙏🏻 (盡人事待天命)

전역 후 정신적으로, 육체적으로 많이 망가져 있었고 이를 극복하기 위해 이번 연도 4월부터 꾸준히 러닝을 시작했습니다. 덕분에 정신적으로도 건강해지고 체중도 많이 감량했으며, 러닝을 통해 좋은 분들도 많이 만나고 상상도 못 했던 감사한 기회들도 경험할 수 있었습니다.

지금 이렇게까지 러닝을 즐기고 사랑하게 된 건, 처음 러닝을 시작해 체력적으로·의지적으로 약했던 시기에 함께 달려준 분들이 있었기 때문이라고 생각합니다.

꾸준히 일상처럼 러닝을 해왔지만, 이번 챌린지 덕분에 더욱 동기부여가 되었고 항상 뛰던 코스뿐 아니라 다양한 서울 도심 러닝 코스들도 뛸 수 있었습니다. 챌린지를 만들어주신 @jeleve_official 제이엘브 감사합니다.

사실 이번 챌린지를 보고 가장 먼저 완료해서 아디오스 프로 4를 받고 싶었지만, 바쁜 스케줄과 추운 날씨, 좋지 못한 컨디션과 몸 상태, 거리적으로 먼 러닝 장소, 초행길이라 낯설고 어려운 코스 등 여러 요인들로 인해 생각보다 빠르게 마치지는 못했던 것 같습니다.

앞서 말했듯 제 러닝 라이프에는 함께해 주신 수많은 감사한 분들이 있지만, 이번 미션을 함께 뛰어준 분들이 있었기에 위에서 설명한 어려움에도 불구하고 미션을 성공할 수 있었습니다. 함께 뛰어준 분들께 이 자리를 빌려 다시 한번 감사의 마음을 전합니다! 감사합니다. 🙇🏻‍♂️🙆🏻‍♂️🥹🙏🏻💕🌃🏃🏻‍♂️🏃🏻‍♀️

Run with
1. 석촌호수 런 : @hayyyy_j
2. 경복궁 댕댕이 런 : @greenboy3117 @miiiiiieun @태완이형 @하은누나
3. 반포 세빛섬 런 : @sechoge_
4. 여의도 고구마 런 : @sukiki_
5. 남산 둘레길 런 : @dhyeon_96h @태완이형
#러닝 #러너 #running #runner #런스타그램",-1,0,Sidecar,"['제이엘브런', '제이엘브러닝코스', '러닝', '러너', 'running', 'runner', '런스타그램']",https://www.instagram.com/p/DRXLdH0gUBV/
king._.seo,2025-12-13 05:00:34+00:00,"[삼성 헬스 X 권은주 전국 러닝 투어 6차 – 서울 클래스]𝙎𝙖𝙢𝙨𝙪𝙣𝙜 𝙃𝙚𝙖𝙡𝙩𝙝 𝙓 𝙀𝙪𝙣-𝙟𝙤𝙤 𝙆𝙬𝙤𝙣 𝙍𝙪𝙣𝙣𝙞𝙣𝙜 𝙏𝙤𝙪𝙧 – 𝟲𝙩𝙝 𝙎𝙚𝙤𝙪𝙡 ⭐️⭐️⭐️🌌⌚️🏃🏻‍♂️
• 1줄 요약: ""러닝 인생에서 가장 꿈 같았던 12분.""
• 후기: 삼성헬스 권은주 감독님 러닝투어는 서울, 경기, 인천, 광주, 부산, 구미까지 총 8회차로 구성된 런닝 세션투어로 회차별 딱! 50명이 참가하는 세션입니다. 

저는 4회차 때 알게되었고 너무 참가하고 싶어 5차 광주부터 7차 부산, 8차 구미까지 신청을 했었는데요.

너무 감사하게 6차 서울에 추가 선발이 되어 TV에서나 뵐 수 있던 존경하는 권은주 감독님과 훌륭한 두 코치님과 정말 많이 배우고 도움이 되는 세션을 함께할 수 있었습니다.

 개인적으로 폰도 쭉 삼성 갤럭시만 사용하고, 워치도 전부터 쭉 갤러시 워치를 사용해 오고 있었는데요!
갤럭시 워치8로 업그레이드 할 수 있어 너무 기뻤고 무엇보다 이번 프로그램의 핵심인 '러닝코치' 기능을 체험해 볼 수 있어 좋았습니다.

 '러닝 코치'는 삼성헬스, 권은주 감독님, 동국대학교 교수님께서 함께 개발한 기능으로 12분간의 러닝을 통해 수준별 코칭을 받을 수 있는데요. 저는 Lv. 7이 나왔습니다..! 

권은주 감독님과 두 코치님께서도 초보자에게도 도움이 많이 되는 코칭을 통해 기본적인 자세를 많이 봐 주셨고 테스트 러닝간 응원도 많이 해 주셔서 감사했습니다.

감독님과 함께한 12분간의 갤럭시 워치8 러닝코치 테스트는 제 러닝 인생에서 가장 행복했던 12분이였습니다. 

P.S.권은주 감독님..! 오버페이스는 도파민이 너무 나와서 흥분했던것 같습니다... 항상자세 신경쓰도록 하겠습니다. 
(1. 뒤로 팔치기, 2. 코어 힘주기, 3. 케이던스 높이기)📝✨️

좋은 세션 마련해 주신 samsungkorea,
마지막으로 꿈 같은 크리스마스 선물 주신 datz com 닷즈커뮤니케이션에게도 감사드립니다.

🙏🏻Thanks to: @samsungkorea  @samsunghealth_ @0923mara @datz_com @d.__.hwi @janeungo @jiyunmmmm @nbrc_seoul @newbalancerunning @newbalance",-1,3,Sidecar,"['삼성헬스', '갤럭시워치', '갤럭시워치4', '갤럭시워치8', '권은주감독님', '권은주', '삼성', '러닝', '러닝세션', '런투어', '동국대학교', '뉴발란스']",https://www.instagram.com/p/DSMO3T1geuj/
king._.seo,2026-01-05 13:23:34+00:00,"𝙁𝙧𝙤𝙯𝙚𝙣 𝙒𝙖𝙩𝙚𝙧𝙛𝙖𝙡𝙡 🏔🥾❄️🧊⛲️
이거 보려고 여기 왔다! 😎🤟🏻🔥🤙🏻

#사패산 #사패산정상 #겨울산 #겨울산행 #불수사도북 #불수사도북종주 #등산 #등산스타그램 #산 #mountain #설산 #아이젠 #운동 #폭포 #얼음폭포",-1,0,Sidecar,"['사패산', '사패산정상', '겨울산', '겨울산행', '불수사도북', '불수사도북종주', '등산', '등산스타그램', '산', 'mountain', '설산', '아이젠', '운동', '폭포', '얼음폭포']",https://www.instagram.com/p/DTIWtjOAVS-/
king._.seo,2025-12-28 12:52:44+00:00,"@asicskr #energy100k챌린지 • 𝙈𝙤𝙧𝙚 𝙚𝙣𝙚𝙧𝙜𝙮 𝙩𝙤 𝙢𝙤𝙫𝙚 𝙗𝙤𝙙𝙮 𝙖𝙣𝙙 𝙢𝙞𝙣𝙙 𝙬𝙞𝙩𝙝 𝙀𝙆𝙄𝘿𝙀𝙉 𝙋𝘼𝘾𝙆( 𝙎𝙊𝙉𝙄𝘾 𝘽𝙇𝘼𝙎𝙏)
• 셋이서 100km? NO! No! 우린 인당 최소 100km 이상, 셋이서 최소 300km 이상! 🔥💯💯💯
• 배세나 : 120.86 km / 김준서 : 113.73 km / 한건희 : 104.02 km = Total: 338.61km 
• Dec. 8~28th. 2025. 20일간 300km 이상을 뛴 3인방의 소닉 블라스트를 위한 여정.🧑‍🧒‍🧒🌪👟🏃🏻‍♂️🏃🏻‍♀️🏃🏻‍♂️
• Team Name:소닉붕어빵 🐟
• Team Members: @sechoge_ @king._.seo @h1_g_h 🏃🏻‍♀️🏃🏻‍♂️🏃🏻‍♂️
• EKIDEN PACK: 소닉 블라스트 🌪👟
#소닉블라스트 #에키덴팩 #asics #아식스  #ekidenpack #sonicblast #소닉블라스트 #소닉
#소닉붕어빵 #energy100k팀에너지미션",-1,0,Video,"['energy100k챌린지', '소닉블라스트', '에키덴팩', 'asics', '아식스', 'ekidenpack', 'sonicblast', '소닉', '소닉붕어빵', 'energy100k팀에너지미션']",https://www.instagram.com/p/DSzsylxkxrC/
king._.seo,2026-01-05 12:21:30+00:00,"<사패산> 오랜만에 하는 등산, 🥾 그리고 첫 겨울 등산. 🏔 불.수.사.도.북에서 도봉산 빼고 다 정복 완료. 🚀
서울 산은 도봉산만 깨면 모두 클리어 💫

도봉산 딱 기다려라. 조만간 올라 줄테니..

📸: 오랜만에 함께 등산해서 즐거웠던 @_dashzevg 🥳🎂

#사패산 #사패산정상 #겨울산 #겨울산행 #불수사도북 #불수사도북종주 #등산 #등산스타그램 #산 #mountain #설산 #아이젠 #운동 #생일빵 #컵라면",-1,4,Sidecar,"['사패산', '사패산정상', '겨울산', '겨울산행', '불수사도북', '불수사도북종주', '등산', '등산스타그램', '산', 'mountain', '설산', '아이젠', '운동', '생일빵', '컵라면']",https://www.instagram.com/p/DTIPm7BgdWK/
yangseonung,2025-12-06 13:35:43+00:00,,5,1,Image,[],https://www.instagram.com/p/DR7IQTGkwd4/
hyejin27_0,2026-01-01 09:04:02+00:00,"#1월 1일 #천주성모마리아대축일 

냉담하던중 엄마 덕분에 냉담을 푸는것인가...
오랜만에 간 성당~ 마음이 참으로 편안하군
아빠를 위해 열심히 기도~",7,0,Sidecar,"['1월', '천주성모마리아대축일']",https://www.instagram.com/p/DS9l1O5E8sm/
hyejin27_0,2026-01-03 08:52:28+00:00,"#코다리감동이되다 #코다리 #말차라떼

오늘은 아침 사우나후♨️ 매콤 달콤한
코다리먹고 엄마랑 쇼핑하고
스벅가서 말차라떼🍵 시원하게 한잔♡
몇걸음 안걸었는데 발바닥 열이 나는^^
마지막 코스 미사보고 집으로 고고^^",5,4,Sidecar,"['코다리감동이되다', '코다리', '말차라떼']",https://www.instagram.com/p/DTCuGPSkxwI/
hyejin27_0,2026-01-03 11:19:10+00:00,"#성당 #주일

엄마랑 함께 주일 보내기 마지막 코스
성당~⛪️
주님!자비를 베푸소서~🙏
평온한 하루 하루가 기다리길 기도하며~
아멘🙏",4,0,Sidecar,"['성당', '주일']",https://www.instagram.com/p/DTC-4ubEwY7/
hyejin27_0,2025-12-30 10:27:14+00:00,"#스타벅스

엄마랑 용인 대추차 맛집을 가려고 네비찍고 갔는데 가는날이 장날 공사중 휴무~ 갑자기 갈길을 잃어 그냥 스타벅스로 고고~♡ 달달하구만",6,1,Image,['스타벅스'],https://www.instagram.com/p/DS4lw2qkxDh/
hyejin27_0,2026-01-02 03:36:58+00:00,"#보쌈 #대덕골보쌈 

엄마 아시는분 뵈러 수지갔다가 
엄마랑 용인 맛집 마늘보쌈 먹으러 고고~😍
수지까지 처음 운전해봤는데 
베스트 드라이버 되는건지^^ 
벌벌 떨면서 출발한건 비밀!😇",8,1,Sidecar,"['보쌈', '대덕골보쌈']",https://www.instagram.com/p/DS_lMl4E6uS/
